parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,mlog10p
1, zrabepk ,1142,AD_PGS,,0,0.00503661,38298,-0.84477014,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67294137,0,0.172022772
1, zcd58 ,235,AD_PGS,,0,0.00497821,39144,0.8435773,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67294137,0,0.172022772
1, znme3 ,969,AD_PGS,,0,0.00498042,39259,-0.84340586,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67294137,0,0.172022772
1, zfabp1 ,506,AD_PGS,,0,0.00489427,39204,-0.84295799,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67294137,0,0.172022772
1, zsema4c ,1208,AD_PGS,,0,0.0049331,39040,0.84151573,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67352586,0,0.171645725
1, zcd300lg ,223,AD_PGS,,0,0.00475632,39231,-0.83856985,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67552906,0,0.170355964
1, zfkbp1b ,544,AD_PGS,,0,0.00498336,39323,0.83381519,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67896631,0,0.168151775
1, ztie1 ,1352,AD_PGS,,0,0.00495348,39702,0.83328672,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67896631,0,0.168151775
1, zscrn1 ,1201,AD_PGS,,0,0.00498549,39136,0.83007174,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.6812306,0,0.166705852
1, zhk2 ,647,AD_PGS,,0,0.00503884,38485,0.82582591,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68378325,0,0.165081542
1, zcstb ,373,AD_PGS,,0,0.00497176,38702,-0.82573192,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68378325,0,0.165081542
1, zfgf5 ,538,AD_PGS,,0,0.00481536,38489,0.82350003,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68491195,0,0.164365256
1, znck2 ,950,AD_PGS,,0,0.00497313,39385,0.82252806,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68491195,0,0.164365256
1, zscg3 ,1195,AD_PGS,,0,0.0048766,39259,0.8220722,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68491195,0,0.164365256
1, zdusp3 ,454,AD_PGS,,0,0.00504852,38310,0.82016078,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68594488,0,0.163710781
1, zil22ra1 ,730,AD_PGS,,0,0.0050066,38489,-0.81860203,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68664338,0,0.163268763
1, zccl26 ,187,AD_PGS,,0,0.00494307,39136,-0.81614564,4.10E-01,-0.01,0.01,0.05,0.00003418,0,0.68819423,0,0.162288973
1, zcrkl ,360,AD_PGS,,0,0.00498114,39262,0.81476142,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.68872771,0,0.161952443
1, zstambp ,1297,AD_PGS,,0,0.00499912,38855,0.81290846,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.68970679,0,0.161335498
1, zrhoc ,1165,AD_PGS,,0,0.00501757,38677,-0.81098464,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.6903679,0,0.16091941
1, zil6 ,742,AD_PGS,,0,0.00493606,39040,-0.81056875,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.6903679,0,0.16091941
1, zrab6a ,1140,AD_PGS,,0,0.00486427,39136,-0.80914643,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.69053301,0,0.160815556
1, zscgb3a2 ,1197,AD_PGS,,0,0.00492907,39322,0.8087529,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.69053301,0,0.160815556
1, zamfr ,54,AD_PGS,,0,0.00504642,38310,0.8052314,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.69309816,0,0.159205254
1, zpbld ,1025,AD_PGS,,0,0.00502897,38310,-0.80020199,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.69658312,0,0.157027054
1, zvegfd ,1430,AD_PGS,,0,0.00487642,39576,0.79992561,4.20E-01,-0.01,0.01,0.05,0.00003418,0,0.69658312,0,0.157027054
1, znotch1 ,974,AD_PGS,,0,0.00484534,39702,0.79630358,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.69898148,0,0.155534331
1, zca2 ,149,AD_PGS,,0,0.00490493,39098,0.79495094,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.69898148,0,0.155534331
1, zdffa ,422,AD_PGS,,0,0.00496032,39637,0.79446858,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.69898148,0,0.155534331
1, zrspo1 ,1176,AD_PGS,,0,0.0048492,38914,-0.79412277,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.69898148,0,0.155534331
1, ztbcb ,1324,AD_PGS,,0,0.00500358,38914,0.79067267,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70103815,0,0.154258347
1, zglod4 ,603,AD_PGS,,0,0.00498121,39146,0.78967475,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70103815,0,0.154258347
1, zccl28 ,189,AD_PGS,,0,0.00494272,39002,0.78950259,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70103815,0,0.154258347
1, zrobo1 ,1170,AD_PGS,,0,0.00488709,39259,-0.78680357,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70282913,0,0.153150247
1, zgpkow ,617,AD_PGS,,0,0.00503455,38310,-0.78481773,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70310958,0,0.152976985
1, zlsm1 ,851,AD_PGS,,0,0.00504466,38298,0.78471606,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70310958,0,0.152976985
1, zceacam21 ,268,AD_PGS,,0,0.00490289,39136,-0.78404997,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70310958,0,0.152976985
1, ztdrkh ,1331,AD_PGS,,0,0.00504006,38310,0.78250039,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70380582,0,0.152547146
1, zklk8 ,797,AD_PGS,,0,0.00491185,37890,0.78157565,4.30E-01,-0.01,0.01,0.05,0.00003418,0,0.70390695,0,0.152484747
1, zfhit ,542,AD_PGS,,0,0.00504601,38310,0.7756301,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.70850479,0,0.149657209
1, zboc ,129,AD_PGS,,0,0.00497184,38485,0.77510593,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.70850479,0,0.149657209
1, znrp1 ,985,AD_PGS,,0,0.00491123,39440,-0.77371526,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.70850479,0,0.149657209
1, ztacc3 ,1316,AD_PGS,,0,0.00498455,39040,0.77347853,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.70850479,0,0.149657209
1, zyes1 ,1460,AD_PGS,,0,0.00498137,39040,0.77031673,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.71074199,0,0.148288026
1, zbmp4 ,127,AD_PGS,,0,0.0049705,38853,0.7682056,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.71127107,0,0.147964855
1, zdab2 ,402,AD_PGS,,0,0.00496066,39534,0.76779539,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.71127107,0,0.147964855
1, zitga6 ,762,AD_PGS,,0,0.00498032,39136,0.76730709,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.71127107,0,0.147964855
1, zhtra2 ,665,AD_PGS,,0,0.00497672,39336,-0.76611107,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.7116321,0,0.14774447
1, zbcan ,118,AD_PGS,,0,0.00483988,38914,0.76410149,4.40E-01,-0.01,0.01,0.05,0.00003418,0,0.7125867,0,0.147162288
1, zil15 ,705,AD_PGS,,0,0.00496749,39136,-0.76347624,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.7125867,0,0.147162288
1, zdnajb1 ,432,AD_PGS,,0,0.00496199,39040,0.76087121,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.7142935,0,0.146123302
1, zpnpt1 ,1076,AD_PGS,,0,0.00500614,38489,-0.75956876,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.71457034,0,0.145955014
1, zafp ,32,AD_PGS,,0,0.00496171,38790,0.75894748,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.71457034,0,0.145955014
1, zcd40lg ,230,AD_PGS,,0,0.00495871,39637,-0.75724559,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.71541535,0,0.145441746
1, zsirt2 ,1243,AD_PGS,,0,0.00498613,39040,0.7552581,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.71577691,0,0.145222315
1, zegln1 ,467,AD_PGS,,0,0.00494654,39136,-0.75523486,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.71577691,0,0.145222315
1, zrwdd1 ,1181,AD_PGS,,0,0.00496073,39548,0.75090835,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.71912929,0,0.143193022
1, zhla_e ,649,AD_PGS,,0,0.00489934,39136,-0.74807234,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.72066607,0,0.142265925
1, zca12 ,146,AD_PGS,,0,0.00496744,39040,0.74730736,4.50E-01,-0.01,0.01,0.05,0.00003418,0,0.72066607,0,0.142265925
1, zcd164 ,206,AD_PGS,,0,0.00498506,39231,-0.74677539,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72066607,0,0.142265925
1, zcd59 ,236,AD_PGS,,0,0.00482821,37828,-0.74547996,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72066607,0,0.142265925
1, zalcam ,48,AD_PGS,,0,0.00458929,39702,0.74446956,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72066607,0,0.142265925
1, zptk7 ,1124,AD_PGS,,0,0.00504157,38310,-0.74365806,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72066607,0,0.142265925
1, zangpt1 ,60,AD_PGS,,0,0.00499885,39066,-0.74359187,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72066607,0,0.142265925
1, zkifbp ,782,AD_PGS,,0,0.00498834,39040,0.74242256,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72068939,0,0.142251872
1, zfam3b ,513,AD_PGS,,0,0.00493487,39040,0.7419404,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72068939,0,0.142251872
1, ztbc1d17 ,1321,AD_PGS,,0,0.00500946,38310,0.73816021,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72278389,0,0.140991536
1, zaif1 ,41,AD_PGS,,0,0.00503783,38298,0.73811774,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72278389,0,0.140991536
1, zstat5b ,1298,AD_PGS,,0,0.00498531,39040,0.73603901,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72399116,0,0.140266737
1, zaxin1 ,105,AD_PGS,,0,0.00496877,39136,0.73439327,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72478569,0,0.13979039
1, zacox1 ,7,AD_PGS,,0,0.00498967,39218,0.73230129,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72596156,0,0.139086375
1, zccn2 ,196,AD_PGS,,0,0.00498043,39186,-0.73153533,4.60E-01,-0.01,0.01,0.05,0.00003418,0,0.72596156,0,0.139086375
1, zthop1 ,1348,AD_PGS,,0,0.00492556,39022,-0.72950321,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.72656335,0,0.138726513
1, zcasp10 ,164,AD_PGS,,0,0.00504165,38310,0.72927998,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.72656335,0,0.138726513
1, zvat1 ,1425,AD_PGS,,0,0.00497505,39040,0.72823679,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.72678384,0,0.138594738
1, zppp1r12a ,1086,AD_PGS,,0,0.00497374,39336,0.72726007,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.72694133,0,0.138500639
1, zodam ,1003,AD_PGS,,0,0.00500358,38244,0.72310536,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.73013118,0,0.136599105
1, znptn ,980,AD_PGS,,0,0.00502755,38298,-0.72095709,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.73104098,0,0.136058277
1, zndufs6 ,955,AD_PGS,,0,0.00503487,38298,0.7200331,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.73104098,0,0.136058277
1, zcd109 ,202,AD_PGS,,0,0.00495266,39231,0.7191105,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.73104098,0,0.136058277
1, zil1rl1 ,724,AD_PGS,,0,0.00465674,39584,0.71890532,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.73104098,0,0.136058277
1, zrab6b ,1141,AD_PGS,,0,0.00505235,38310,0.71533574,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.73256874,0,0.135151617
1, zcd300c ,220,AD_PGS,,0,0.00487678,39548,-0.71500616,4.70E-01,-0.01,0.01,0.05,0.00003418,0,0.73256874,0,0.135151617
1, zcdh17 ,254,AD_PGS,,0,0.00489264,39218,-0.71427841,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73256874,0,0.135151617
1, zephb4 ,487,AD_PGS,,0,0.0048612,39702,-0.71406165,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73256874,0,0.135151617
1, zgpr37 ,619,AD_PGS,,0,0.00493616,38485,0.71288125,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zpamr1 ,1021,AD_PGS,,0,0.00495848,39231,-0.71042074,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zklk13 ,793,AD_PGS,,0,0.00494445,38333,-0.71020478,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zkir3dl1 ,784,AD_PGS,,0,0.00503897,38298,0.70967011,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zids ,676,AD_PGS,,0,0.00493375,39637,-0.70929627,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zdpp4 ,441,AD_PGS,,0,0.004884,38482,-0.70888899,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zeno1 ,475,AD_PGS,,0,0.00498571,39159,0.70699478,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, ztdgf1 ,1330,AD_PGS,,0,0.00501708,38310,-0.70667596,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zppme1 ,1085,AD_PGS,,0,0.00496011,39040,0.7066657,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73268883,0,0.135080429
1, zst3gal1 ,1295,AD_PGS,,0,0.00484095,39040,-0.70458699,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.7338974,0,0.134364651
1, zadgrb3 ,25,AD_PGS,,0,0.00497285,38853,-0.70214862,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73400542,0,0.134300733
1, zvtcn1 ,1441,AD_PGS,,0,0.0050362,38298,-0.70191526,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73400542,0,0.134300733
1, zsiglec6 ,1238,AD_PGS,,0,0.00492663,39534,-0.70166464,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73400542,0,0.134300733
1, zklk10 ,790,AD_PGS,,0,0.0049754,39216,0.70059436,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73400542,0,0.134300733
1, zfcgr2a ,521,AD_PGS,,0,0.00494283,39073,-0.70044939,4.80E-01,-0.01,0.01,0.05,0.00003418,0,0.73400542,0,0.134300733
1, zchgb ,288,AD_PGS,,0,0.00489121,39424,0.69626262,4.90E-01,-0.01,0.01,0.05,0.00003418,0,0.73595035,0,0.133151484
1, zmrpl46 ,927,AD_PGS,,0,0.0050524,38310,-0.69610595,4.90E-01,-0.01,0.01,0.05,0.00003418,0,0.73595035,0,0.133151484
1, zil7r ,746,AD_PGS,,0,0.00494446,39231,0.69598627,4.90E-01,-0.01,0.01,0.05,0.00003418,0,0.73595035,0,0.133151484
1, zidi2 ,675,AD_PGS,,0,0.00494262,38310,0.69461277,4.90E-01,-0.01,0.01,0.05,0.00003418,0,0.73610077,0,0.133062728
1, zicam5 ,673,AD_PGS,,0,0.00487769,39218,0.69422176,4.90E-01,-0.01,0.01,0.05,0.00003418,0,0.73610077,0,0.133062728
1, zpark7 ,1023,AD_PGS,,0,0.00496541,39231,0.68983443,4.90E-01,-0.01,0.01,0.05,0.00003418,0,0.73949732,0,0.131063396
1, zlyar ,864,AD_PGS,,0,0.00504003,38298,-0.68774887,4.90E-01,-0.01,0.01,0.05,0.00003418,0,0.74071359,0,0.130349687
1, zp4hb ,1014,AD_PGS,,0,0.00499633,39016,0.68049117,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.74677484,0,0.126810323
1, zceacam5 ,270,AD_PGS,,0,0.00504069,37798,0.67976274,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.74677484,0,0.126810323
1, zangptl4 ,65,AD_PGS,,0,0.00489569,39322,-0.67814717,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.7475455,0,0.126362368
1, zing1 ,749,AD_PGS,,0,0.00504868,38251,-0.67643372,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.74840989,0,0.125860482
1, zomd ,1007,AD_PGS,,0,0.00480083,39385,0.67476614,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.74923036,0,0.125384633
1, zspink1 ,1278,AD_PGS,,0,0.00492965,39231,0.67360301,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.74957068,0,0.12518741
1, zvta1 ,1440,AD_PGS,,0,0.00496687,39548,0.67259844,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.74963257,0,0.125151553
1, zpm20d1 ,1073,AD_PGS,,0,0.00494219,39028,0.67192751,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.74963257,0,0.125151553
1, zproc ,1104,AD_PGS,,0,0.00488432,39315,-0.66879525,5.00E-01,-0.01,0.01,0.05,0.00003418,0,0.75184768,0,0.123870136
1, zvsir ,1437,AD_PGS,,0,0.00498991,39155,-0.6605119,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.75898422,0,0.119767253
1, zpsma1 ,1114,AD_PGS,,0,0.00504423,38298,-0.65886745,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.75929519,0,0.119589351
1, zca14 ,148,AD_PGS,,0,0.00478439,39534,0.65856997,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.75929519,0,0.119589351
1, zareg ,83,AD_PGS,,0,0.00492341,39040,-0.65602107,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.76081357,0,0.11872175
1, zsiglec9 ,1240,AD_PGS,,0,0.00489973,39479,-0.65536583,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.76081357,0,0.11872175
1, znt5c3a ,989,AD_PGS,,0,0.00499025,39074,0.65396414,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.76137359,0,0.118402192
1, zcdh3 ,256,AD_PGS,,0,0.00489062,39548,0.65316462,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.76137359,0,0.118402192
1, zanxa5 ,73,AD_PGS,,0,0.00503985,38180,-0.65149422,5.10E-01,-0.01,0.01,0.05,0.00003418,0,0.76219846,0,0.117931933
1, zscamp3 ,1188,AD_PGS,,0,0.00498446,39040,0.63998001,5.20E-01,-0.01,0.01,0.05,0.00003418,0,0.77219891,0,0.112270816
1, znfkbie ,964,AD_PGS,,0,0.00503117,38298,0.63814001,5.20E-01,-0.01,0.01,0.05,0.00003418,0,0.77219891,0,0.112270816
1, zsiglec5 ,1237,AD_PGS,,0,0.00493422,39231,-0.63802818,5.20E-01,-0.01,0.01,0.05,0.00003418,0,0.77219891,0,0.112270816
1, zegf ,464,AD_PGS,,0,0.00500167,39125,-0.63772966,5.20E-01,-0.01,0.01,0.05,0.00003418,0,0.77219891,0,0.112270816
1, zptn ,1125,AD_PGS,,0,0.00481521,38485,0.63625279,5.20E-01,-0.01,0.01,0.05,0.00003418,0,0.77219891,0,0.112270816
1, zdefb4a_defb4b ,421,AD_PGS,,0,0.00479563,38664,0.63602971,5.20E-01,-0.01,0.01,0.05,0.00003418,0,0.77219891,0,0.112270816
1, zclspn ,315,AD_PGS,,0,0.00505654,38251,0.63538721,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.77219891,0,0.112270816
1, zece1 ,457,AD_PGS,,0,0.00504948,38310,-0.63123581,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.7751536,0,0.110612232
1, zgbp2 ,579,AD_PGS,,0,0.00502579,38489,-0.63026763,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.7751536,0,0.110612232
1, zwwp2 ,1455,AD_PGS,,0,0.0049892,38914,0.6294835,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.7751536,0,0.110612232
1, zaxl ,106,AD_PGS,,0,0.00496189,39384,-0.62844014,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.7751536,0,0.110612232
1, zhspb1 ,662,AD_PGS,,0,0.00501813,38600,-0.62825837,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.7751536,0,0.110612232
1, zcdsn ,266,AD_PGS,,0,0.00490625,39516,-0.62705375,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.77553269,0,0.110399891
1, ztnxb ,1392,AD_PGS,,0,0.00490192,39231,-0.62386747,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.77781118,0,0.109125819
1, zpaep ,1017,AD_PGS,,0,0.00486445,38914,0.62211482,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.77798522,0,0.109028654
1, zuso1 ,1419,AD_PGS,,0,0.00498709,39040,0.62182415,5.30E-01,-0.01,0.01,0.05,0.00003418,0,0.77798522,0,0.109028654
1, zhmbs ,650,AD_PGS,,0,0.00488076,39534,0.62036743,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77798522,0,0.109028654
1, zitgav ,764,AD_PGS,,0,0.00482586,39534,0.62010775,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77798522,0,0.109028654
1, zhpcal1 ,655,AD_PGS,,0,0.00496084,39637,0.61964314,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77798522,0,0.109028654
1, zeif4g1 ,470,AD_PGS,,0,0.00495343,39637,0.61583158,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zpla2g4a ,1060,AD_PGS,,0,0.00497509,39385,0.61510292,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zsncg ,1268,AD_PGS,,0,0.00488011,38914,-0.61461511,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zpten ,1121,AD_PGS,,0,0.00505105,38310,0.6142096,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, znbl1 ,944,AD_PGS,,0,0.00484226,39336,-0.61375843,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zppm1a ,1084,AD_PGS,,0,0.00504432,38298,-0.61297864,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zstip1 ,1301,AD_PGS,,0,0.00497431,39166,0.61206872,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zwas ,1446,AD_PGS,,0,0.00502605,38489,-0.61205595,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zatp5po ,100,AD_PGS,,0,0.00505316,38310,0.61172124,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zsnap29 ,1267,AD_PGS,,0,0.00497862,39336,0.61034791,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, znxph1 ,1001,AD_PGS,,0,0.00503211,38310,-0.61028878,5.40E-01,-0.01,0.01,0.05,0.00003418,0,0.77845705,0,0.108765344
1, zhspb6 ,663,AD_PGS,,0,0.00453436,39534,0.60412457,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.78330114,0,0.106071241
1, zbag3 ,111,AD_PGS,,0,0.00499416,38853,-0.60358462,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.78330114,0,0.106071241
1, zcrtam ,364,AD_PGS,,0,0.00490541,38914,-0.60279132,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.78330114,0,0.106071241
1, zrbp2 ,1151,AD_PGS,,0,0.00495894,39040,0.60091383,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.7837197,0,0.105839236
1, zmax ,884,AD_PGS,,0,0.00503926,38310,0.6007433,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.7837197,0,0.105839236
1, zpappa ,1022,AD_PGS,,0,0.00481438,38489,0.59696298,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.78655624,0,0.104270219
1, zmpig6b ,925,AD_PGS,,0,0.00498693,39322,-0.59613343,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.78657949,0,0.104257382
1, zcasp3 ,166,AD_PGS,,0,0.00495191,39702,0.593383,5.50E-01,-0.01,0.01,0.05,0.00003418,0,0.78843472,0,0.103234259
1, zces2 ,280,AD_PGS,,0,0.0049583,39040,-0.58999116,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.7909032,0,0.101876667
1, zfgf2 ,535,AD_PGS,,0,0.00497532,39136,-0.58904733,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, zcd40 ,229,AD_PGS,,0,0.00497907,39206,-0.58612574,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, zitgb6 ,770,AD_PGS,,0,0.00475404,38489,0.58611042,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, znub1 ,996,AD_PGS,,0,0.00498133,39136,0.58483267,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, zatp6v1f ,103,AD_PGS,,0,0.00504205,38251,0.58479708,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, zlgals3 ,826,AD_PGS,,0,0.00477147,39327,0.58430701,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, zagr2 ,34,AD_PGS,,0,0.00503391,37980,-0.5840379,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, zscgn ,1198,AD_PGS,,0,0.00496848,38489,0.58348224,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79097007,0,0.10183995
1, zmfge8 ,903,AD_PGS,,0,0.00495204,39231,-0.58072966,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79273992,0,0.100869271
1, zenpp5 ,478,AD_PGS,,0,0.00478999,39385,0.57970499,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79273992,0,0.100869271
1, ztnfrsf12a ,1372,AD_PGS,,0,0.00481331,39336,-0.57861783,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79273992,0,0.100869271
1, zcrlf1 ,361,AD_PGS,,0,0.004845,39385,0.57840853,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79273992,0,0.100869271
1, zspry2 ,1288,AD_PGS,,0,0.00502363,38489,0.57647015,5.60E-01,-0.01,0.01,0.05,0.00003418,0,0.79381931,0,0.100278341
